,user_id,home_pg,search_pg,payment_pg,confirmation_pg
38463,521593,1,1,0,0
38464,16398,1,0,0,0
38465,12935,1,0,0,0
38466,220359,1,1,0,0
38467,634105,1,1,0,0
38468,248403,1,0,0,0
38469,821251,1,0,0,0
38470,75946,1,1,0,0
38471,774881,1,1,0,0
38472,300570,1,1,0,0
38473,340918,1,0,0,0
38474,562043,1,1,0,0
38475,983279,1,1,0,0
38476,971801,1,1,0,0
38477,900674,1,1,0,0
38478,603858,1,0,0,0
38479,451735,1,1,0,0
38480,893534,1,0,0,0
38481,130902,1,0,0,0
38482,58768,1,0,0,0
38483,54324,1,0,0,0
38484,354011,1,1,1,0
38485,391114,1,0,0,0
38486,572948,1,0,0,0
38487,25297,1,1,1,0
38488,466650,1,0,0,0
38489,371399,1,0,0,0
38490,965697,1,0,0,0
38491,737330,1,0,0,0
38492,620278,1,1,0,0
38493,736040,1,1,0,0
38494,831110,1,1,0,0
38495,636171,1,0,0,0
38496,685681,1,1,0,0
38497,677138,1,1,1,0
38498,559441,1,1,0,0
38499,758391,1,0,0,0
38500,332575,1,0,0,0
38501,425080,1,1,1,0
38502,507336,1,0,0,0
38503,24597,1,1,0,0
38504,654351,1,0,0,0
38505,701114,1,0,0,0
38506,775974,1,0,0,0
38507,194776,1,0,0,0
38508,59685,1,1,0,0
38509,866888,1,0,0,0
38510,165842,1,0,0,0
38511,852609,1,0,0,0
38512,40575,1,1,0,0
38513,667938,1,1,0,0
38514,497419,1,1,0,0
38515,585897,1,0,0,0
38516,498029,1,0,0,0
38517,185790,1,1,0,0
38518,507674,1,0,0,0
38519,871548,1,1,0,0
38520,84281,1,0,0,0
38521,35257,1,0,0,0
38522,958631,1,1,0,0
38523,367533,1,1,0,0
38524,848822,1,1,0,0
38525,362970,1,1,0,0
38526,565319,1,0,0,0
38527,685101,1,1,1,0
38528,717605,1,0,0,0
38529,904784,1,1,0,0
38530,785584,1,0,0,0
38531,256802,1,0,0,0
38532,195605,1,0,0,0
38533,684533,1,0,0,0
38534,22990,1,1,0,0
38535,961130,1,1,0,0
38536,764879,1,1,0,0
38537,272187,1,1,0,0
38538,729024,1,1,1,0
38539,73096,1,0,0,0
38540,606731,1,0,0,0
38541,132662,1,0,0,0
38542,187514,1,1,0,0
38543,333051,1,0,0,0
38544,537600,1,0,0,0
38545,671205,1,0,0,0
38546,965355,1,0,0,0
38547,131153,1,1,1,0
38548,134992,1,1,0,0
38549,253186,1,0,0,0
38550,164399,1,1,0,0
38551,113160,1,1,0,0
38552,979961,1,1,1,0
38553,510823,1,1,1,0
38554,342646,1,1,0,0
38555,254214,1,0,0,0
38556,13252,1,0,0,0
38557,313124,1,1,0,0
38558,213971,1,1,0,0
38559,188122,1,0,0,0
38560,290661,1,1,0,0
38561,273957,1,0,0,0
38562,544016,1,1,0,0
38563,77119,1,1,1,0
38564,916520,1,0,0,0
38565,727466,1,1,0,0
38566,818649,1,0,0,0
38567,841734,1,1,0,0
38568,451856,1,0,0,0
38569,178596,1,1,0,0
38570,890788,1,1,0,0
38571,805651,1,0,0,0
38572,959075,1,1,1,0
38573,127669,1,0,0,0
38574,539652,1,1,0,0
38575,475156,1,1,0,0
38576,685832,1,0,0,0
38577,393816,1,0,0,0
38578,907934,1,1,0,0
38579,668401,1,1,0,0
38580,253115,1,1,0,0
38581,697577,1,0,0,0
38582,572010,1,0,0,0
38583,974288,1,1,0,0
38584,304582,1,0,0,0
38585,945174,1,0,0,0
38586,797857,1,1,0,0
38587,390186,1,1,1,0
38588,560750,1,0,0,0
38589,72668,1,1,0,0
38590,427502,1,0,0,0
38591,857392,1,0,0,0
38592,873737,1,0,0,0
38593,725338,1,1,0,0
38594,460755,1,0,0,0
38595,452722,1,1,0,0
38596,931168,1,0,0,0
38597,757323,1,0,0,0
38598,346269,1,0,0,0
38599,270236,1,0,0,0
38600,98528,1,1,1,0
38601,107801,1,1,0,0
38602,839136,1,1,0,0
38603,450782,1,1,0,0
38604,695118,1,1,0,0
38605,816063,1,1,0,0
38606,16310,1,1,0,0
38607,433715,1,0,0,0
38608,564579,1,0,0,0
38609,384835,1,0,0,0
38610,639445,1,1,0,0
38611,338097,1,1,0,0
38612,850652,1,1,0,0
38613,968544,1,1,0,0
38614,551469,1,1,0,0
38615,705719,1,1,0,0
38616,337687,1,0,0,0
38617,37254,1,1,0,0
38618,899318,1,1,0,0
38619,361962,1,1,0,0
38620,928849,1,1,0,0
38621,315992,1,1,0,0
38622,131914,1,0,0,0
38623,912090,1,0,0,0
38624,61049,1,0,0,0
38625,864268,1,1,0,0
38626,929151,1,1,0,0
38627,170518,1,0,0,0
38628,730818,1,1,0,0
38629,240259,1,1,0,0
38630,30447,1,0,0,0
38631,86675,1,0,0,0
38632,186775,1,0,0,0
38633,540079,1,0,0,0
38634,939082,1,1,0,0
38635,6742,1,0,0,0
38636,613866,1,1,0,0
38637,10471,1,1,0,0
38638,689178,1,0,0,0
38639,954058,1,0,0,0
38640,539377,1,1,0,0
38641,983852,1,1,0,0
38642,330969,1,1,0,0
38643,904051,1,0,0,0
38644,64068,1,1,0,0
38645,880098,1,0,0,0
38646,427580,1,1,0,0
38647,138111,1,1,0,0
38648,541549,1,0,0,0
38649,329399,1,0,0,0
38650,173539,1,1,0,0
38651,60150,1,0,0,0
38652,467347,1,0,0,0
38653,261200,1,1,0,0
38654,924433,1,1,0,0
38655,434865,1,1,0,0
38656,817047,1,0,0,0
38657,345001,1,1,0,0
38658,861889,1,0,0,0
38659,18541,1,1,0,0
38660,393231,1,1,0,0
38661,801132,1,0,0,0
38662,918819,1,0,0,0
38663,256818,1,1,0,0
38664,692892,1,0,0,0
38665,102567,1,0,0,0
38666,264594,1,0,0,0
38667,607592,1,1,1,0
38668,583480,1,0,0,0
38669,811885,1,0,0,0
38670,454551,1,1,0,0
38671,320218,1,1,0,0
38672,867302,1,1,0,0
38673,175531,1,1,0,0
38674,290969,1,0,0,0
38675,176777,1,0,0,0
38676,700258,1,0,0,0
38677,246106,1,1,1,0
38678,209282,1,1,0,0
38679,813414,1,0,0,0
38680,756491,1,0,0,0
38681,194466,1,0,0,0
38682,152660,1,1,0,0
38683,382921,1,0,0,0
38684,535475,1,1,1,1
38685,235609,1,0,0,0
38686,126509,1,0,0,0
38687,720787,1,0,0,0
38688,688413,1,1,0,0
38689,515018,1,1,0,0
38690,380574,1,1,0,0
38691,460813,1,1,0,0
38692,626090,1,0,0,0
38693,629842,1,0,0,0
38694,905348,1,0,0,0
38695,23875,1,1,0,0
38696,794955,1,1,0,0
38697,27752,1,1,0,0
38698,523467,1,0,0,0
38699,470112,1,0,0,0
38700,283424,1,0,0,0
38701,384834,1,1,0,0
38702,339775,1,1,0,0
38703,243577,1,1,0,0
38704,656950,1,1,1,1
38705,241159,1,0,0,0
38706,444167,1,0,0,0
38707,499142,1,0,0,0
38708,981942,1,0,0,0
38709,588170,1,1,0,0
38710,432867,1,1,0,0
38711,527194,1,1,0,0
38712,16797,1,0,0,0
38713,27370,1,0,0,0
38714,452737,1,0,0,0
38715,340067,1,1,0,0
38716,144615,1,0,0,0
38717,559573,1,0,0,0
38718,554412,1,0,0,0
38719,482144,1,0,0,0
38720,228500,1,0,0,0
38721,55174,1,1,1,0
38722,234343,1,1,0,0
38723,998230,1,0,0,0
38724,800794,1,1,1,0
38725,300853,1,0,0,0
38726,810214,1,0,0,0
38727,271325,1,0,0,0
38728,230316,1,1,0,0
38729,295146,1,1,0,0
38730,900688,1,0,0,0
38731,787220,1,0,0,0
38732,993686,1,1,0,0
38733,696287,1,1,0,0
38734,928280,1,1,0,0
38735,519985,1,1,0,0
38736,61946,1,0,0,0
38737,650516,1,1,0,0
38738,57106,1,1,0,0
38739,247839,1,1,0,0
38740,745049,1,0,0,0
38741,663942,1,1,0,0
38742,239490,1,1,0,0
38743,677286,1,1,1,0
38744,479163,1,1,0,0
38745,623183,1,1,0,0
38746,837077,1,0,0,0
38747,915090,1,0,0,0
38748,137837,1,0,0,0
38749,535492,1,0,0,0
38750,192440,1,0,0,0
38751,652197,1,1,0,0
38752,173011,1,1,0,0
38753,441996,1,1,0,0
38754,830532,1,1,1,0
38755,778310,1,1,0,0
38756,966718,1,1,0,0
38757,463738,1,1,0,0
38758,156387,1,0,0,0
38759,798985,1,1,0,0
38760,371484,1,1,0,0
38761,14243,1,1,0,0
38762,543569,1,1,0,0
38763,579829,1,0,0,0
38764,145803,1,1,0,0
38765,677251,1,0,0,0
38766,520076,1,0,0,0
38767,679860,1,0,0,0
38768,971938,1,0,0,0
38769,491180,1,1,0,0
38770,644519,1,0,0,0
38771,892540,1,1,0,0
38772,314227,1,1,1,0
38773,95717,1,1,0,0
38774,116221,1,1,0,0
38775,155404,1,1,0,0
38776,181205,1,1,1,0
38777,54275,1,1,0,0
38778,901979,1,1,0,0
38779,413092,1,1,0,0
38780,981522,1,1,1,0
38781,267613,1,1,0,0
38782,244670,1,1,0,0
38783,145457,1,1,0,0
38784,269072,1,1,0,0
38785,886948,1,1,0,0
38786,567259,1,1,0,0
38787,407542,1,0,0,0
38788,933829,1,0,0,0
38789,264638,1,1,0,0
38790,843380,1,0,0,0
38791,164457,1,0,0,0
38792,938396,1,1,0,0
38793,74546,1,1,0,0
38794,781708,1,0,0,0
38795,352844,1,1,0,0
38796,843515,1,0,0,0
38797,308814,1,0,0,0
38798,70009,1,0,0,0
38799,91771,1,0,0,0
38800,260542,1,0,0,0
38801,578265,1,1,0,0
38802,932022,1,0,0,0
38803,484704,1,0,0,0
38804,345140,1,1,1,0
38805,418757,1,1,0,0
38806,415026,1,1,0,0
38807,670094,1,1,0,0
38808,844933,1,1,0,0
38809,349397,1,1,0,0
38810,909049,1,0,0,0
38811,896922,1,1,0,0
38812,322186,1,0,0,0
38813,716931,1,0,0,0
38814,436370,1,1,0,0
38815,849402,1,1,0,0
38816,202868,1,0,0,0
38817,581785,1,1,0,0
38818,210010,1,1,1,0
38819,330970,1,1,1,0
38820,808653,1,0,0,0
38821,582139,1,1,0,0
38822,999286,1,1,0,0
38823,619928,1,1,1,0
38824,304370,1,0,0,0
38825,428911,1,0,0,0
38826,107443,1,1,0,0
38827,897768,1,0,0,0
38828,4816,1,1,0,0
38829,334183,1,0,0,0
38830,353130,1,0,0,0
38831,678859,1,1,0,0
38832,829080,1,0,0,0
38833,885271,1,1,0,0
38834,19224,1,1,0,0
38835,299784,1,1,0,0
38836,435301,1,1,0,0
38837,913282,1,0,0,0
38838,756160,1,1,0,0
38839,202574,1,1,0,0
38840,701857,1,0,0,0
38841,593417,1,1,0,0
38842,709297,1,1,1,0
38843,325631,1,1,0,0
38844,772389,1,0,0,0
38845,884004,1,0,0,0
38846,652277,1,0,0,0
38847,398380,1,0,0,0
38848,260155,1,0,0,0
38849,576610,1,1,0,0
38850,570902,1,1,0,0
38851,437029,1,0,0,0
38852,748944,1,1,0,0
38853,975504,1,1,0,0
38854,904827,1,0,0,0
38855,110143,1,1,0,0
38856,268776,1,1,0,0
38857,328615,1,1,0,0
38858,843197,1,1,0,0
38859,541616,1,0,0,0
38860,958155,1,0,0,0
38861,353303,1,1,0,0
38862,752955,1,1,0,0
38863,775637,1,1,0,0
38864,593787,1,1,0,0
38865,649288,1,0,0,0
38866,853178,1,1,0,0
38867,229153,1,1,0,0
38868,412340,1,1,0,0
38869,16399,1,0,0,0
38870,798613,1,1,1,0
38871,777420,1,1,0,0
38872,814229,1,1,0,0
38873,629350,1,1,0,0
38874,600854,1,0,0,0
38875,893259,1,1,0,0
38876,462675,1,1,0,0
38877,988121,1,1,1,0
38878,947984,1,0,0,0
38879,790474,1,0,0,0
38880,966207,1,0,0,0
38881,731140,1,0,0,0
38882,431162,1,0,0,0
38883,633892,1,0,0,0
38884,72729,1,0,0,0
38885,569170,1,1,0,0
38886,358343,1,1,0,0
38887,995577,1,0,0,0
38888,347474,1,1,0,0
38889,999223,1,0,0,0
38890,345441,1,0,0,0
38891,951108,1,0,0,0
38892,831700,1,0,0,0
38893,700613,1,1,0,0
38894,37586,1,0,0,0
38895,526722,1,0,0,0
38896,523747,1,0,0,0
38897,500891,1,0,0,0
38898,378033,1,1,0,0
38899,977570,1,1,0,0
38900,153272,1,0,0,0
38901,35956,1,1,0,0
38902,272413,1,0,0,0
38903,373343,1,1,0,0
38904,36493,1,0,0,0
38905,503997,1,0,0,0
38906,660607,1,0,0,0
38907,905803,1,1,0,0
38908,564724,1,0,0,0
38909,598272,1,0,0,0
38910,843996,1,0,0,0
38911,988461,1,0,0,0
38912,381693,1,1,0,0
38913,175764,1,0,0,0
38914,173059,1,1,0,0
38915,840203,1,0,0,0
38916,443402,1,1,1,0
38917,483151,1,0,0,0
38918,524968,1,1,0,0
38919,141626,1,0,0,0
38920,426378,1,0,0,0
38921,299838,1,1,0,0
38922,3657,1,1,0,0
38923,59965,1,0,0,0
38924,844431,1,0,0,0
38925,905194,1,0,0,0
38926,176373,1,1,1,0
38927,626753,1,1,0,0
38928,801426,1,1,0,0
38929,42575,1,0,0,0
38930,933750,1,0,0,0
38931,855092,1,0,0,0
38932,117423,1,1,0,0
38933,102724,1,1,1,0
38934,671280,1,1,0,0
38935,931908,1,1,0,0
38936,687848,1,1,0,0
38937,841030,1,1,0,0
38938,619106,1,1,0,0
38939,42990,1,1,0,0
38940,309763,1,0,0,0
38941,852155,1,0,0,0
38942,420144,1,1,0,0
38943,651491,1,0,0,0
38944,741972,1,0,0,0
38945,756054,1,0,0,0
38946,582855,1,0,0,0
38947,844313,1,0,0,0
38948,317126,1,1,0,0
38949,849565,1,1,1,0
38950,90821,1,0,0,0
38951,56817,1,0,0,0
38952,878032,1,1,0,0
38953,744229,1,1,0,0
38954,761846,1,1,1,1
38955,701680,1,1,0,0
38956,37901,1,1,0,0
38957,800449,1,1,0,0
38958,129312,1,1,0,0
38959,355155,1,1,0,0
38960,364688,1,1,0,0
38961,967634,1,0,0,0
38962,486112,1,0,0,0
38963,854926,1,1,0,0
38964,642067,1,1,0,0
38965,355122,1,1,0,0
38966,491027,1,1,0,0
38967,315989,1,1,0,0
38968,531646,1,0,0,0
38969,904676,1,1,0,0
38970,675260,1,0,0,0
38971,421582,1,0,0,0
38972,272192,1,1,0,0
38973,445377,1,0,0,0
38974,904825,1,1,0,0
38975,894511,1,1,0,0
38976,773820,1,0,0,0
38977,355630,1,1,0,0
38978,298158,1,0,0,0
38979,628149,1,0,0,0
38980,780105,1,1,0,0
38981,784017,1,1,0,0
38982,273627,1,0,0,0
38983,59304,1,1,0,0
38984,276028,1,0,0,0
38985,223921,1,1,0,0
38986,753159,1,0,0,0
38987,651056,1,0,0,0
38988,38172,1,0,0,0
38989,150401,1,0,0,0
38990,306690,1,1,0,0
38991,289751,1,1,0,0
38992,372319,1,0,0,0
38993,611207,1,0,0,0
38994,187890,1,1,0,0
38995,260635,1,0,0,0
38996,473535,1,0,0,0
38997,779338,1,0,0,0
38998,397506,1,1,0,0
38999,503840,1,1,1,0
39000,785177,1,1,0,0
39001,502343,1,1,0,0
39002,248360,1,0,0,0
39003,64841,1,0,0,0
39004,235616,1,1,0,0
39005,656807,1,0,0,0
39006,296446,1,0,0,0
39007,926923,1,0,0,0
39008,937743,1,1,1,0
39009,807878,1,0,0,0
39010,312472,1,0,0,0
39011,81083,1,1,0,0
39012,454844,1,0,0,0
39013,839805,1,0,0,0
39014,221151,1,0,0,0
39015,367197,1,0,0,0
39016,312352,1,1,0,0
39017,879940,1,0,0,0
39018,385092,1,1,0,0
39019,446329,1,0,0,0
39020,516782,1,1,0,0
39021,645494,1,0,0,0
39022,258011,1,1,0,0
39023,980028,1,0,0,0
39024,155126,1,0,0,0
39025,435519,1,1,0,0
39026,28416,1,1,0,0
39027,451816,1,0,0,0
39028,766658,1,0,0,0
39029,633784,1,0,0,0
39030,38168,1,1,0,0
39031,117016,1,0,0,0
39032,730947,1,0,0,0
39033,816188,1,0,0,0
39034,340952,1,1,1,0
39035,815688,1,1,0,0
39036,956151,1,0,0,0
39037,380786,1,0,0,0
39038,30822,1,0,0,0
39039,645468,1,0,0,0
39040,799976,1,0,0,0
39041,602799,1,1,1,0
39042,206522,1,0,0,0
39043,59767,1,0,0,0
39044,821469,1,0,0,0
39045,181356,1,0,0,0
39046,515173,1,1,0,0
39047,255044,1,0,0,0
39048,983106,1,1,0,0
39049,333876,1,1,0,0
39050,34740,1,1,0,0
39051,690405,1,1,0,0
39052,341463,1,1,0,0
39053,748136,1,0,0,0
39054,388961,1,1,0,0
39055,534881,1,1,0,0
39056,255099,1,0,0,0
39057,859940,1,0,0,0
39058,939494,1,1,0,0
39059,840074,1,1,0,0
39060,625714,1,1,0,0
39061,47373,1,0,0,0
39062,614303,1,1,0,0
39063,497734,1,1,0,0
39064,459515,1,0,0,0
39065,734018,1,1,0,0
39066,288489,1,0,0,0
39067,613476,1,0,0,0
39068,138302,1,1,0,0
39069,932289,1,0,0,0
39070,37777,1,0,0,0
39071,521454,1,1,0,0
39072,44784,1,1,0,0
39073,435278,1,0,0,0
39074,163164,1,0,0,0
39075,77948,1,1,0,0
39076,134044,1,1,1,0
39077,145930,1,0,0,0
39078,552066,1,0,0,0
39079,712369,1,1,0,0
39080,830170,1,0,0,0
39081,352585,1,0,0,0
39082,128388,1,0,0,0
39083,723617,1,0,0,0
39084,816080,1,1,0,0
39085,855359,1,1,0,0
39086,932838,1,0,0,0
39087,653848,1,1,0,0
39088,715835,1,0,0,0
39089,527647,1,1,0,0
39090,64899,1,1,1,0
39091,301558,1,1,1,0
39092,553406,1,0,0,0
39093,938420,1,0,0,0
39094,487218,1,1,1,0
39095,57148,1,1,0,0
39096,612672,1,1,0,0
39097,866765,1,1,0,0
39098,824201,1,0,0,0
39099,209869,1,0,0,0
39100,998128,1,0,0,0
39101,920036,1,0,0,0
39102,360138,1,0,0,0
39103,560889,1,1,0,0
39104,292857,1,1,0,0
39105,505712,1,1,0,0
39106,85518,1,1,0,0
39107,605140,1,0,0,0
39108,101740,1,1,0,0
39109,421808,1,0,0,0
39110,178230,1,0,0,0
39111,519331,1,1,0,0
39112,833092,1,0,0,0
39113,150815,1,1,0,0
39114,477202,1,0,0,0
39115,370891,1,0,0,0
39116,231448,1,0,0,0
39117,637317,1,1,0,0
39118,578561,1,1,0,0
39119,712979,1,0,0,0
39120,645914,1,0,0,0
39121,621323,1,0,0,0
39122,308966,1,0,0,0
39123,434165,1,1,0,0
39124,89827,1,1,0,0
39125,457616,1,0,0,0
39126,508550,1,1,0,0
39127,416368,1,1,0,0
39128,701235,1,0,0,0
39129,356095,1,1,0,0
39130,238971,1,0,0,0
39131,2359,1,1,0,0
39132,606000,1,0,0,0
39133,243539,1,1,0,0
39134,855765,1,1,0,0
39135,625652,1,0,0,0
39136,394107,1,0,0,0
39137,911648,1,1,0,0
39138,787809,1,0,0,0
39139,604833,1,1,0,0
39140,521361,1,0,0,0
39141,908929,1,0,0,0
39142,562350,1,1,0,0
39143,253642,1,0,0,0
39144,141834,1,1,0,0
39145,555198,1,0,0,0
39146,961134,1,0,0,0
39147,292185,1,0,0,0
39148,645269,1,1,0,0
39149,714671,1,0,0,0
39150,646956,1,0,0,0
39151,569547,1,1,0,0
39152,821448,1,0,0,0
39153,181588,1,1,1,0
39154,873585,1,0,0,0
39155,459663,1,0,0,0
39156,69058,1,0,0,0
39157,649568,1,0,0,0
39158,596602,1,1,0,0
39159,569738,1,0,0,0
39160,826827,1,0,0,0
39161,31472,1,1,0,0
39162,458268,1,0,0,0
39163,589731,1,1,0,0
39164,460679,1,1,0,0
39165,995546,1,1,0,0
39166,128900,1,1,0,0
39167,659088,1,1,0,0
39168,578762,1,1,0,0
39169,17666,1,0,0,0
39170,734537,1,1,0,0
39171,49327,1,0,0,0
39172,482366,1,1,0,0
39173,514359,1,0,0,0
39174,338797,1,0,0,0
39175,38630,1,1,0,0
39176,80202,1,1,0,0
39177,37050,1,0,0,0
39178,276011,1,0,0,0
39179,820842,1,0,0,0
39180,272519,1,1,0,0
39181,989659,1,0,0,0
39182,455550,1,0,0,0
39183,564909,1,1,0,0
39184,408069,1,1,0,0
39185,658805,1,1,0,0
39186,447443,1,1,0,0
39187,924480,1,0,0,0
39188,979410,1,1,0,0
39189,208948,1,1,0,0
39190,12736,1,1,0,0
39191,954464,1,1,0,0
39192,49413,1,0,0,0
39193,527980,1,1,0,0
39194,900341,1,0,0,0
39195,347004,1,1,0,0
39196,676634,1,0,0,0
39197,427962,1,0,0,0
39198,804933,1,0,0,0
39199,566880,1,0,0,0
39200,70240,1,0,0,0
39201,626170,1,0,0,0
39202,829600,1,1,0,0
39203,41296,1,0,0,0
39204,680038,1,1,0,0
39205,217431,1,0,0,0
39206,989605,1,1,0,0
39207,894677,1,1,0,0
39208,562252,1,0,0,0
39209,315472,1,0,0,0
39210,217877,1,1,0,0
39211,692005,1,0,0,0
39212,754151,1,1,1,0
39213,125293,1,0,0,0
39214,510299,1,0,0,0
39215,963106,1,1,1,0
39216,51806,1,0,0,0
39217,392812,1,0,0,0
39218,24605,1,0,0,0
39219,336540,1,1,0,0
39220,744219,1,1,1,0
39221,455623,1,1,1,0
39222,154559,1,1,0,0
39223,152080,1,1,0,0
39224,630838,1,1,0,0
39225,194218,1,0,0,0
39226,631564,1,1,0,0
39227,64578,1,0,0,0
39228,784251,1,0,0,0
39229,174651,1,1,0,0
39230,798354,1,0,0,0
39231,172219,1,0,0,0
39232,211890,1,0,0,0
39233,156143,1,0,0,0
39234,825522,1,0,0,0
39235,69006,1,0,0,0
39236,654795,1,0,0,0
39237,941370,1,1,0,0
39238,968726,1,1,0,0
39239,535644,1,1,0,0
39240,129569,1,0,0,0
39241,371894,1,1,0,0
39242,351677,1,1,0,0
39243,420965,1,1,0,0
39244,527411,1,0,0,0
39245,594582,1,1,0,0
39246,902809,1,1,0,0
39247,666450,1,0,0,0
39248,437737,1,0,0,0
39249,236427,1,1,1,0
39250,350693,1,0,0,0
39251,822098,1,0,0,0
39252,213719,1,1,0,0
39253,794062,1,1,0,0
39254,975113,1,1,0,0
39255,867281,1,1,0,0
39256,491240,1,1,0,0
39257,320737,1,1,0,0
39258,969495,1,0,0,0
39259,377541,1,1,1,0
39260,985358,1,1,0,0
39261,720405,1,1,0,0
39262,669040,1,0,0,0
39263,421036,1,1,1,0
39264,900999,1,1,0,0
39265,232108,1,0,0,0
39266,533039,1,1,0,0
39267,907714,1,0,0,0
39268,785222,1,0,0,0
39269,937135,1,1,0,0
39270,521663,1,1,0,0
39271,243456,1,1,1,0
39272,142580,1,1,1,0
39273,461011,1,1,0,0
39274,721688,1,1,0,0
39275,544851,1,0,0,0
39276,571271,1,1,0,0
39277,185885,1,1,0,0
39278,969556,1,1,0,0
39279,240141,1,1,0,0
39280,446750,1,0,0,0
39281,819571,1,1,0,0
39282,875916,1,0,0,0
39283,375883,1,0,0,0
39284,161169,1,0,0,0
39285,366487,1,1,0,0
39286,762932,1,0,0,0
39287,189200,1,1,0,0
39288,425525,1,1,0,0
39289,934615,1,0,0,0
39290,391485,1,0,0,0
39291,263822,1,0,0,0
39292,979595,1,1,0,0
39293,89555,1,0,0,0
39294,572018,1,1,1,0
39295,493575,1,0,0,0
39296,800924,1,0,0,0
39297,249266,1,1,0,0
39298,403106,1,1,0,0
39299,489803,1,1,0,0
39300,95408,1,0,0,0
39301,116766,1,1,0,0
39302,891331,1,1,0,0
39303,407113,1,0,0,0
39304,76336,1,1,0,0
39305,888540,1,0,0,0
39306,747652,1,1,0,0
39307,5518,1,0,0,0
39308,164707,1,0,0,0
39309,631264,1,0,0,0
39310,61108,1,1,0,0
39311,847824,1,1,0,0
39312,214558,1,0,0,0
39313,834724,1,0,0,0
39314,650445,1,1,0,0
39315,278746,1,1,0,0
39316,359060,1,1,0,0
39317,883132,1,1,0,0
39318,849656,1,0,0,0
39319,211043,1,0,0,0
39320,956679,1,0,0,0
39321,865802,1,0,0,0
39322,38301,1,1,0,0
39323,279705,1,1,0,0
39324,954998,1,0,0,0
39325,997836,1,0,0,0
39326,771720,1,0,0,0
39327,140828,1,1,0,0
39328,450419,1,0,0,0
39329,681461,1,0,0,0
39330,643259,1,0,0,0
39331,5547,1,0,0,0
39332,240267,1,0,0,0
39333,102874,1,1,0,0
39334,511743,1,0,0,0
39335,774999,1,1,0,0
39336,312201,1,0,0,0
39337,160769,1,0,0,0
39338,289847,1,0,0,0
39339,852791,1,1,1,0
39340,136212,1,1,0,0
39341,595177,1,0,0,0
39342,402141,1,0,0,0
39343,854205,1,1,0,0
39344,880169,1,1,0,0
39345,484601,1,1,0,0
39346,816112,1,1,0,0
39347,477451,1,0,0,0
39348,392232,1,0,0,0
39349,825502,1,1,0,0
39350,72115,1,1,0,0
39351,513756,1,1,0,0
39352,668067,1,0,0,0
39353,428232,1,1,0,0
39354,885280,1,1,0,0
39355,301340,1,0,0,0
39356,491292,1,1,0,0
39357,655644,1,0,0,0
39358,305360,1,1,1,0
39359,710166,1,1,0,0
39360,923990,1,1,1,0
39361,130699,1,1,0,0
39362,523980,1,0,0,0
39363,634847,1,0,0,0
39364,553666,1,1,0,0
39365,837901,1,1,0,0
39366,292471,1,1,0,0
39367,503784,1,0,0,0
39368,528010,1,0,0,0
39369,126679,1,1,1,0
39370,621056,1,0,0,0
39371,210212,1,0,0,0
39372,208890,1,1,0,0
39373,427778,1,0,0,0
39374,76245,1,0,0,0
39375,693037,1,0,0,0
39376,682447,1,1,0,0
39377,774614,1,1,1,0
39378,906401,1,0,0,0
39379,103487,1,1,0,0
39380,215254,1,0,0,0
39381,965056,1,0,0,0
39382,414994,1,0,0,0
39383,620383,1,0,0,0
39384,976329,1,1,0,0
39385,826027,1,1,0,0
39386,51777,1,0,0,0
39387,634686,1,0,0,0
39388,990153,1,1,0,0
39389,732387,1,0,0,0
39390,403912,1,1,0,0
39391,485364,1,0,0,0
39392,944009,1,0,0,0
39393,242424,1,0,0,0
39394,224929,1,1,0,0
39395,333469,1,1,0,0
39396,201874,1,1,0,0
39397,428137,1,1,0,0
39398,486896,1,1,0,0
39399,558159,1,1,0,0
39400,524480,1,1,1,0
39401,498314,1,1,0,0
39402,423242,1,1,0,0
39403,725720,1,0,0,0
39404,795004,1,0,0,0
39405,272385,1,0,0,0
39406,413455,1,1,0,0
39407,779362,1,1,0,0
39408,438985,1,1,0,0
39409,873683,1,0,0,0
39410,858411,1,1,0,0
39411,148216,1,0,0,0
39412,885586,1,1,0,0
39413,89439,1,0,0,0
39414,462234,1,0,0,0
39415,96562,1,1,0,0
39416,268705,1,1,0,0
39417,62105,1,1,0,0
39418,489439,1,1,0,0
39419,386313,1,0,0,0
39420,3230,1,1,0,0
39421,185625,1,1,0,0
39422,516264,1,1,0,0
39423,650026,1,0,0,0
39424,620240,1,0,0,0
39425,482798,1,1,0,0
39426,732769,1,0,0,0
39427,764822,1,0,0,0
39428,48357,1,1,0,0
39429,625209,1,1,0,0
39430,446143,1,0,0,0
39431,194965,1,0,0,0
39432,479944,1,0,0,0
39433,270228,1,1,1,0
39434,41603,1,0,0,0
39435,426383,1,1,0,0
39436,567600,1,0,0,0
39437,447607,1,0,0,0
39438,460630,1,0,0,0
39439,993489,1,1,0,0
39440,205635,1,0,0,0
39441,861266,1,0,0,0
39442,375804,1,0,0,0
39443,350893,1,0,0,0
39444,911602,1,0,0,0
39445,768191,1,0,0,0
39446,922376,1,1,0,0
39447,181928,1,1,0,0
39448,866089,1,1,1,0
39449,928229,1,0,0,0
39450,574829,1,1,0,0
39451,277865,1,1,0,0
39452,402910,1,1,0,0
39453,708550,1,1,0,0
39454,39260,1,1,0,0
39455,492743,1,1,0,0
39456,946008,1,1,0,0
39457,474950,1,0,0,0
39458,831144,1,1,0,0
39459,110370,1,1,0,0
